2020 TAILS,4,16,C,"[M] Stravinsky’s ballet Petrushka tells the story of the Wizard bringing to life three of these objects. In another work, one of these objects was brought to life after it was made by the woodcarver Geppetto.",puppets
2020 TAILS,4,17,L,"During their development, these cells express CD3 and CD4 on their surfaces. For ten points each:",
2020 TAILS,4,17,A,"[H] Name these lymphocytes whose name comes from the fact that they mature in the thymus. When these cells assist other lymphocytes, they are termed “helper,” and when they are cytotoxic they are termed “killer.”","T cells [accept T lymphocytes, cytotoxic, helper, or killer T cells; prompt on but do not otherwise reveal white blood cells]"
2020 TAILS,4,17,B,"[E] T cells are a type of cell named for this substance. This red liquid that flows through the body is classified based on antibodies and substances on the surfaces of its cells into A, B, AB, and O types.",blood
2020 TAILS,4,17,C,"[M] T cells and other lymphocytes are blood cells named for this color. Neutrophils, basophils, and B cells are also cells named for this color, which act as the cells of the immune system.",white
2020 TAILS,4,18,L,"This country was ruled by a politician who claimed to have fought alongside the Americans in the Bataan Death March, though United States Army documents described those claims as “absurd.” For ten points each:",
2020 TAILS,4,18,A,"[H] Name this country which was ruled by a kleptocratic dictator whose wife Imelda is known for owning thousands of pairs of shoes. That ruler, Ferdinand Marcos, was overthrown in this country’s People Power Revolution.",Philippines [or Republic of the Philippines or Republika ng Pilipinas]
2020 TAILS,4,18,B,"[M] Marcos moved the capital of the Philippines from Quezon (KEH-sohn) City to this city, which is currently the capital of the Philippines.",City of Manila
2020 TAILS,4,18,C,"[E] To avoid a military confrontation between pro- and anti-Marcos troops in Manila, Marcos fled to this state. Marcos eventually died and was buried in this state's island of Oahu, in its capital Honolulu.",Hawaii
2020 TAILS,4,19,L,"This poem begins “midway in the journey of our life” and describes the protagonist’s encounter with a leopard, a lion, and a she-wolf. For ten points each:",
2020 TAILS,4,19,A,[M] Name this poem that describes its narrator’s journey through the nine circles of hell while guided by the Roman poet Virgil.,Inferno [prompt on but do not otherwise reveal The Divine Comedy]
2020 TAILS,4,19,B,"[H] Purgatorio follows Inferno in this epic poem by Dante Alighieri that is the basis for many modern depictions of the afterlife. Beatrice guides the narrator through this epic poem’s last part, Paradiso.",The Divine Comedy [accept La Divina Commedia]
2020 TAILS,4,19,C,"[E] Dante wrote The Divine Comedy in this language. Petrarch, who wrote Il Canzoniere (IL cahn-zohn-EE-er-eh) and is often credited with initiating the Renaissance, wrote in this European language.",Italian
2020 TAILS,4,20,L,The United States’ largest city is actually mostly composed of islands. For ten points each:,
2020 TAILS,4,20,A,"[E] The heart of New York City is this island, site of the Harlem neighborhood and Central Park. The Williamsburg Bridge connects this island to the borough of Brooklyn.",Manhattan Island
2020 TAILS,4,20,B,"[M] Both Brooklyn and the borough of Queens are on this island, New York state’s largest. This island also contains the Hamptons, a popular vacation spot for the city’s most affluent residents.",Long Island
2020 TAILS,4,20,C,"[H] Of New York City’s five boroughs, Manhattan and this other borough are the only islands. Although this borough is largely suburban, it has a famous zoo and ferry line.",Staten Island
2020 TAILS,5,1,L,"In this game, new players are hailed as “chief” by in-game villagers. For ten points each.",
2020 TAILS,5,1,A,"[E] Name this mobile game where a player upgrades their Town Hall to go on raids and collect gold and elixir. In this game, players can join in-game groups and wage war on one another.",Clash of Clans [prompt on CoC]
2020 TAILS,5,1,B,"[M] This company that created Clash of Clans also created another similarly-named game where players defend towers in real time using collectable “cards,” called Clash Royale.",Supercell
2020 TAILS,5,1,C,[H] The app face for Clash of Clans features this signature yellow-haired Supercell troop. This troop is also featured in Clash Royale and has a similarly named hero called the “king.”,Barbarian
2020 TAILS,5,2,L,"This element has the highest electron affinity of any element, and is commonly used in cleaning products. For ten points each:",
2020 TAILS,5,2,A,[E] Name this element commonly used in pools and in bleach due to its disinfectant properties. This element has the chemical symbol Cl.,chlorine
2020 TAILS,5,2,B,"[M] Chlorine belongs to this only group of the periodic table to have elements in all three phases of matter at room temperature, which lies directly to the left of the noble gases on the periodic table.",halogens
2020 TAILS,5,2,C,"[H] Fluorine, another halogen, has the highest value for this quantity of any element. This quantity measures the tendency of an atom to attract a pair of electrons and is measured on the Pauling scale.",electronegativity
2020 TAILS,5,3,L,"This city is the most populous in the unofficial Front Range megaregion, but is the smallest US city to have teams in all four major professional sports. For ten points each,",
2020 TAILS,5,3,A,"[M] Name this city, which is nicknamed “the Mile-High City” due its elevation exactly a mile above sea level.",Denver
2020 TAILS,5,3,B,"[E] Denver is the capital of this state, where the Front Range is mostly located and which, on average, has the highest altitude among US states.",Colorado
2020 TAILS,5,3,C,"[H] The Front Range forms part of this boundary that runs down the Americas, which separates water that flows towards the Pacific from water that flows towards the Atlantic.",the Continental Divide [or the Continental Divide of the Americas or the Great Divide]
2020 TAILS,5,4,L,"At this figure’s funeral, her personal trainer Bryant Johnson did three push-ups in front of her casket. For ten points each:",
2020 TAILS,5,4,A,"[M] Name this recently deceased justice who was nominated by Bill Clinton in 1993. This first Jewish woman to serve in her position died on the eve of Rosh Hashanah on September 18, 2020.",Ruth Bader Ginsburg [or RBG or the Notorious RBG]
2020 TAILS,5,4,B,[E] Ginsburg served as an associate justice on this highest court in the federal judiciary system in the United States. John Roberts is the current Chief Justice of this national judiciary body.,Supreme Court of the United States [accept SCOTUS; prompt on court]
2020 TAILS,5,4,C,"[H] Donald Trump nominated this woman as Ginsburg’s replacement a week after her death, and she was quickly confirmed, despite the supposed precedent of Merrick Garland that justices were not to be confirmed in an election year.",Amy Coney Barrett
2020 TAILS,5,5,L,The region of Mesopotamia was home to some of the first civilizations in the world. For ten points each:,
2020 TAILS,5,5,A,[E] Mesopotamia was able to sustain large populations due to the ease of this practice. This practice is the cultivation of crops.,agriculture [or farming]
2020 TAILS,5,5,B,"[H] This Mesopotamian civilization contained the city of Ashur and had rulers like Tigaleth-Pileser and Sennacherib. Its capital, Nineveh (NIN-ih-veh), hosted the largest library in the world at the time, built by Ashurbanipal.",Assyrian Empire
2020 TAILS,5,5,C,[M] Mesopotamia was known as the Fertile Crescent for the rich soil that the Euphrates (yoo-FRAY-tees) and this other river provided to the region. Baghdad lies on this river.,Tigris River
2020 TAILS,5,6,L,"According to Dante’s Inferno, this body of water can be found in the fifth circle of hell, where the wrathful fight on its banks and the sullen drown in its currents. For ten points each:",
2020 TAILS,5,6,A,"[M] Name this river in the Greek underworld into which Achilles was dipped by Thetis. After the Titanomachy, Zeus decreed that oaths sworn on this river could not be broken.",Styx
2020 TAILS,5,6,B,[E] The Greek underworld is sometimes referred to by this name. This is also the name of the Greek god of the underworld who married Persephone after striking a deal with Demeter.,Hades
2020 TAILS,5,6,C,"[H] In the Iliad, Zeus claims that this region of the underworld is “as far beneath Hades as heaven is above earth.” This deep abyss in the underworld was used as a dungeon for the most wicked of all and as a prison for the titans.",Tartarus
2020 TAILS,5,7,L,"The narrator of this novel steals food and a file for Abel Magwitch, an escaped convict whom he meets in the village churchyard. For ten points each:",
2020 TAILS,5,7,A,"[H] Name this novel narrated by Pip, who visits the wealthy Miss Havisham at Satis House and falls in love with Estella, her cold and dismissive adoptive daughter.",Great Expectations
2020 TAILS,5,7,B,"[M] This English author wrote Great Expectations. He also wrote about Ebenezer Scrooge’s encounters with the Ghosts of Christmas Past, Christmas Present, and Christmas Yet to Come in his novella A Christmas Carol.",Charles Dickens
2020 TAILS,5,7,C,[E] Dickens set his novel A Tale of Two Cities in London and this French city. Quasimodo serves as the bellringer for a cathedral in this city in Victor Hugo’s The Hunchback of Notre Dame.,Paris
2020 TAILS,5,8,L,"This architect designed a tent-like building that looks over Lake Erie in Cleveland, Ohio. For ten points each:",
2020 TAILS,5,8,A,"[H] Name this architect of the John F. Kennedy Presidential Library, the John Hancock Tower, and the Rock and Roll Hall of Fame and Museum, who died in 2019 at the age of 102.",I. M. Pei [or Ieoh Ming Pei]
2020 TAILS,5,8,B,"[M] Pei initially wanted to make the John F. Kennedy Library this three-dimensional shape, a shape which he later used in the design of his Rock and Roll Hall of Fame and for the glass building in front of the Louvre (loov).",square pyramid
2020 TAILS,5,8,C,"[E] Pei was originally born in Guangzhou (gwahng-JOH), a city in this Asian country. Pei designed the tower for the Bank of this country in Hong Kong.",China
2020 TAILS,5,9,L,"This organ contains numerous mechanoreceptors, including Pacinian (puh-SIN-ee-an) corpuscles and Merkel nerve endings. For ten points each:",
2020 TAILS,5,9,A,"[E] Name this largest organ of the human body, which also acts as its first line of defense against infection. The epidermis is the outermost of the layers of this organ that covers the body.",skin
2020 TAILS,5,9,B,"[M] This pigment in skin can protect humans from UV radiation and can prevent some of the reactions that lead to skin cancer. Dark skin is generally rich in this pigment, the primary determinant of skin color.",melanin
2020 TAILS,5,9,C,"[H] This protein is a key structural material in the outer layers of skin in many vertebrates. The hard beta forms of this protein are found in bird beaks and claws, while the softer alpha forms are found in humans’ hair and nails.",keratin
2020 TAILS,5,10,L,"In 1890, the US House narrowly voted to award Chicago, rather than New York, hosting rights for one of these events scheduled for 1893. For ten points each:",
2020 TAILS,5,10,A,"[M] Name these expositions, where cities showcased new technological achievements from around the globe. Buildings constructed for these events include the Crystal Palace in London and the Seattle Space Needle.",World’s Fair [or World Exposition]
2020 TAILS,5,10,B,"[E] Chicago celebrates its hosting of the 1893 World’s Fair with one of four stars on this type of object. Another one of these objects in California depicts a brown bear, in honor of a “Bear Republic” named for one of these objects.",Chicago’s flag [accept Bear Flag Republic or California’s flag]
2020 TAILS,5,10,C,"[H] Today, the 1893 fair is famous for the activities of H.H. Holmes, a serial killer who owned one of these establishments during the fair. Holmes confessed to booking and killing 27 guests in this type of establishment, giving it the nickname “Murder Castle.”",hotel
2020 TAILS,5,11,L,"The protagonists of this novel rent Barton Cottage from Sir John Middleton after they are forced to move from Norland Park, the estate on which they grew up. For ten points each:",
2020 TAILS,5,11,A,"[H] Name this novel set in England during the late 18th century. This novel tells the love stories of Elinor and Marianne Dashwood, who represent the two title characteristics.",Sense and Sensibility
2020 TAILS,5,11,B,"[M] A character in this other novel describes a woman as “tolerable, but not handsome enough to tempt me.” This novel by the same author of Sense and Sensibility is about the romance between Mr. Darcy and Elizabeth Bennet.",Pride and Prejudice
2020 TAILS,5,11,C,[E] Both Sense and Sensibility and Pride and Prejudice were written by this Victorian-era English novelist.,Jane Austen
2020 TAILS,5,12,L,"For ten points each, answer some questions about Will Shortz.",
2020 TAILS,5,12,A,"[H] Shortz is the creator and editor for the section of the New York Times that publishes these puzzles. In a tribute to Shortz, artist Ken Knowlton created a portrait of Shortz using the black and white squares of these puzzles.",crossword puzzles
2020 TAILS,5,12,B,"[E] Shortz’s favorite crossword was published on Election Day 1996 and had two possible solutions stating either that Bob Dole or this candidate won. This candidate did win, before a scandal in which he cheated on his wife Hillary.",Bill Clinton [or William Jefferson “Bill” Clinton]
2020 TAILS,5,12,C,"[M] In addition to creating puzzles for NPR’s Weekend Edition, Shortz created the puzzle clues for the movie named for [this superhero] Forever. Those clues were left by The Riddler for Val Kilmer’s portrayal of this “Caped Crusader”.",Batman [or Bruce Wayne]
2020 TAILS,5,13,L,This president directed the removal of Cherokee natives from their homes after signing the Indian Removal Act. For ten points each:,
2020 TAILS,5,13,A,"[E] Name this US President, known as “Old Hickory”, who succeeded John Quincy Adams.",Andrew Jackson
2020 TAILS,5,13,B,"[H] During Jackson’s presidency, his Secretary of War’s wife was snubbed socially by a group Washington society women led by the wife of Vice President John C. Calhoun. That woman, whose first name was Peggy, had this last name.",Eaton Affair [accept the Peggy Eaton Affair]
2020 TAILS,5,13,C,"[M] The Peggy Eaton Affair led to the creation of an unofficial group of advisors to Jackson nicknamed the “kitchen” version of this body. In general, this body largely consists of the Secretaries of the executive departments.",cabinet [accept kitchen cabinet]
2020 TAILS,5,14,L,Kirkwood gaps are areas of this region which are predictably sparse. For ten points each:,
2020 TAILS,5,14,A,[M] Name this region of space where Ceres and Vesta are found. This region of small rocky bodies separates the inner and outer solar systems and is found between the fourth and fifth planets from the sun.,asteroid belt [accept main asteroid belt or main belt]
2020 TAILS,5,14,B,"[E] Trojans are asteroids that share this planet’s orbit around the sun. The asteroid belt is located between Mars and this gas giant, the largest planet in the solar system.",Jupiter
2020 TAILS,5,14,C,"[H] This region of Jupiter’s atmosphere is actually an anticyclonic storm that is shrinking, but is still larger than the size of the Earth. Its color is thought to come from reactions of ammonium hydrosulfide and UV radiation.",Great Red Spot
2020 TAILS,5,15,L,This character is buried between two lime trees after his death. For 10 points each:,
2020 TAILS,5,15,A,[H] Name this title character of an epistolary novel who commits suicide after writing a letter requesting two pistols from his friend Albert. This character suffers from depression due to his unrequited love for Charlotte.,Werther [accept Young Werther; accept The Sorrows of Young Werther]
2020 TAILS,5,15,B,"[E] The Sorrows of Young Werther was written by Wolfgang von Goethe (GUH-tuh), who primarily wrote in this language. Friedrich Schiller (SHILL-er) wrote “Ode to Joy” and Wilhelm Tell in this European language.",German [accept Deutsch]
2020 TAILS,5,15,C,[M] This two-part play by Goethe describes a bet between a demon and God over whether the title character can be corrupted. Mephistopheles (meh-fis-TOF-uh-lees) strikes a deal with the title character of this play in return for his soul.,Faust [do not accept or prompt on “Doctor Faustus”]
2020 TAILS,5,16,L,"In 2002, this country granted independence to the smaller country of East Timor, which it had invaded in 1975. For ten points each.",
2020 TAILS,5,16,A,[E] Name this Islamic Southeast Asian country that has its capital on the island of Java and experiences many earthquakes on its island of Sumatra.,Indonesia [or Republic of Indonesia or Republik Indonesia]
2020 TAILS,5,16,B,"[H] This island and Sumatra are the original homes of the orangutan. Kalimantan is the Indonesian portion of this island, which is also split between two other countries, Brunei and Malaysia.",Borneo
2020 TAILS,5,16,C,"[M] Though this city, Indonesia’s capital, is rapidly sinking into the Java Sea, it remains the nation’s largest. Some models predict that 95% of this city could be submerged by 2050, a result of the swampy terrain of the region and rising sea levels.",Jakarta
2020 TAILS,5,17,L,This country distanced itself from the Soviet Union during the Informbiro Period. For ten points each:,
2020 TAILS,5,17,A,"[M] Name this country that broke up in 1992. It was led from 1953 to 1980 by Josip Tito, who led its resistance to fascism during the Second World War.",Socialist Federal Republic of Yugoslavia
2020 TAILS,5,17,B,"[E] After a 1941 coup d’etat (koo dey-TAH), Yugoslavia was invaded by this military alliance. This group of countries, which included Germany, Japan, and Italy, fought against the Allies in World War II.",Axis Powers [accept Rome-Berlin-Tokyo Axis]
2020 TAILS,5,17,C,"[H] During World War II, Yugoslav resistance forces consisted of the Yugoslav Partisans and the Chetniks, nationalists from this country. Slobodan Milosevic led this country during the Kosovo War.",Republic of Serbia
2020 TAILS,5,18,L,This book contains only one equation because its author believed that every equation would cut its readership by half. For ten points each:,
2020 TAILS,5,18,A,[H] Name this book whose chapters include The Origin and Fate of the Universe and Space and Time. This book was written after its author was diagnosed with ALS.,A Brief History of Time: From the Big Bang to Black Holes
2020 TAILS,5,18,B,[E] A Brief History of Time contains two chapters on these astronomical objects. These regions of space have a gravitational pull so strong that not even light can escape from their event horizons.,black holes
2020 TAILS,5,18,C,[M] The movie The Theory of Everything depicts the life of this author of A Brief History of Time. A type of radiation named for this physicist is given off by black holes and causes them to lose mass.,Stephen William Hawking
2020 TAILS,5,19,L,"After its 1876 premiere in Vienna, this composer’s First Symphony was dubbed “Beethoven’s Tenth.” For ten points each,",
2020 TAILS,5,19,A,[H] Name this composer. Other works by this composer include Hungarian Dances and A German Requiem.,Johannes Brahms
2020 TAILS,5,19,B,[E] Brahms wrote one of these pieces titled Wiegenlied for Bertha Faber’s son. These pieces are sung to children to put them to sleep.,lullaby [accept cradle song]
2020 TAILS,5,19,C,"[M] Brahms’s Opus 39 is a set of 16 of these dances. The Beautiful Blue Danube is a dance in this Austrian style, usually in 3/4 time.",waltz
2020 TAILS,5,20,L,Jesus first recited these phrases as a part of a period of preaching in Galilee shortly after he was baptised. For ten points each:,
2020 TAILS,5,20,A,"[H] Name these blessings, the first of which is “Blessed are the poor in spirit, for theirs is the Kingdom of Heaven.” These proverb-like proclamations were first recounted in the Sermon on the Mount.",Beatitudes
2020 TAILS,5,20,B,"[E] The Beatitudes and the Sermon on the Mount are first mentioned in Matthew, which is one of these Biblical books. Matthew, Mark, Luke, and John are the four canonical books of this kind, whose name translates to “good news”.",gospels
2020 TAILS,5,20,C,"[M] The Sermon on the Mount also serves as the first mention of this prayer in the Bible. This prayer begins “Our father in heaven, hallowed be your name.”",Lord’s Prayer [prompt on Our Father or Pater Noster]
2020 TAILS,6,1,L,Casparian strips regulate apoplastic transport of water entering these structures. For ten points each:,
2020 TAILS,6,1,A,[E] Name these structures in which rhizobacteria can form a symbiotic relationship with plants. These structures branch into soil to absorb water for the plant and they anchor the plant to the ground.,roots
2020 TAILS,6,1,B,"[H] Rhizobacteria in plant roots benefit from the plant’s photosynthetic outputs, performing this process in exchange. This process converts an element from the atmosphere into a form usable for plants.",nitrogen fixation
2020 TAILS,6,1,C,"[M] The primary growth tissue in roots, vascular cambium, produces this transport tissue inwards, towards the pith. This tissue transports water, as opposed to its sucrose-transporting counterpart, phloem.",xylem
2020 TAILS,6,2,L,"After the Battle of Bladensburg in this war, the White House was captured and burned. For ten points each:",
2020 TAILS,6,2,A,"[E] Name this war ended by the Treaty of Ghent, during which Francis Scott Key wrote The Star Spangled Banner.",War of 1812 [prompt on Sixty Years War]
2020 TAILS,6,2,B,"[H] After this battle in the War of 1812, Oliver Hazard Perry sent the message “we have met the enemy and they are ours.” This naval battle allowed the Americans to re-capture Detroit.",Battle of Lake Erie [accept Battle of Put-in Bay]
2020 TAILS,6,2,C,"[M] After rallying from a victory at Lake Erie, American forces were able to kill this Shawnee leader at the Battle of the Thames, destroying his Native American Confederacy.",Tecumseh
2020 TAILS,6,3,L,"This decentralized religion has many “mansions” like the Nyabinghi, the Bobo Ashanti, and the Twelve Tribes of Israel. For ten points each:",
2020 TAILS,6,3,A,[M] Name this Afrocentric Abrahamic religion that developed in Jamaica during the early 1900s. Many followers of this religion believe that the Ethiopian emperor Haile Selassie I was the second coming of Christ.,Rastafarianism
2020 TAILS,6,3,B,"[H] Followers of the Rastafarian Movement refer to God by this name. This name comes from a short form of the Hebrew tetragrammaton, the personal name of God used by the ancient Israelites.",Jah
2020 TAILS,6,3,C,"[E] Followers of the Rastafarian Movement also abide by the i-tal one of these restrictions. Kosher foods refer to those that conform to the kashrut, the Jewish one of these general restrictions on food that one can eat.",dietary restrictions [accept word forms]
2020 TAILS,6,4,L,"This composition includes the lyrics, ""For Unto Us a Child is Born,"" and ""He shall reign forever and ever."" For ten points each,",
2020 TAILS,6,4,A,"[H] Name this oratorio, often performed on Easter Sunday, whose second of three parts includes the ""Hallelujah Chorus.""",Messiah
2020 TAILS,6,4,B,"[M] This composer wrote Messiah, as well as Zadok the Priest, Water Music and Music for the Royal Fireworks.",George Frideric Handel
2020 TAILS,6,4,C,"[E] Though he lived and worked in Britain for most of his life, Handel was born in this country, also home to other Baroque composers like Johan Pachelbel (PAH-kull-bell). Handel rose to prominence as a composer in this country’s city of Hamburg.",Germany
2020 TAILS,6,5,L,"Lewis Goldberg helped develop the acronym OCEAN, which stands for the “Big Five” factors of this concept. For ten points each:",
2020 TAILS,6,5,A,"[M] Name this concept, the accumulation of behaviors, cognitions, and emotional patterns of an individual. Forms of this concept include ESFP and INTJ, the first letter of which indicates introversion vs. extroversion.",personality traits/types [accept Big Five personality traits; accept but do not otherwise reveal Myers-Briggs personality types]
2020 TAILS,6,5,B,"[H] ESFP and INTJ are personality types indicated by this personality type test, which was based partly on Jung’s (yoongz) theory of psychological types. This indicator has four scales with two options each, for a total of 16 types.",Myers-Briggs Type Indicator [or MBTI]
2020 TAILS,6,5,C,"[E] Another common test to examine personality is the Rorschach test. The test consists of analyzing ten abstract ink blots, half of which have colors and the other half of which contain only this color on a white background.",black
2020 TAILS,6,6,L,"Although this character’s story was not originally in the One Thousand and One Nights, it was later added by Antoine Galland. For ten points each:",
2020 TAILS,6,6,A,[M] Name this character whom a sorcerer persuades into retrieving a magic oil lamp from a trapped cave. This character summons a lesser genie from a magic ring when he rubs his hands together.,Aladdin
2020 TAILS,6,6,B,[E] The One Thousand and One Nights is a collection of folk tales compiled in this language during the Islamic Golden Age. This language is the most widely spoken in the Middle East.,Arabic
2020 TAILS,6,6,C,[H] This other wish-granting object is the central plot point in a story by W. W. Jacobs. Sergeant-Major Morris throws this object in the fireplace after telling Mr. White about how it was cursed by a fakir to grant three wishes.,the monkey’s paw [accept “The Monkey’s Paw”]
2020 TAILS,6,7,L,"For ten points each, answer some questions about Grignard (GREEN-yard) reagents.",
2020 TAILS,6,7,A,"[E] Grignard reagents are commonly used to create bonds between atoms of this element. This makes them key to organic chemistry, which utilizes compounds containing this element with atomic symbol C.",carbon
2020 TAILS,6,7,B,"[M] Grignard reactions are commonly performed using ethers as these substances. These substances are used to dissolve solutes, and water is called the “universal” one.",solvent
2020 TAILS,6,7,C,[H] Grignard reagents react with aldehydes and ketones to form the secondary and tertiary forms of these compounds. Examples of these compounds that contain hydroxyl (hi-DROX-ill) groups include butanol and the isopropyl type.,alcohols
2020 TAILS,6,8,L,"For ten points each, name these countries in sub-Sarahan Africa with large populations belonging to the Bantu ethnic groups in Sub-Saharan Africa.",
2020 TAILS,6,8,A,"[H] Significant tensions exist between this country’s Bantu groups of the Batwa, Hutu, and Tutsi. In 1994, extremist Hutus in this country killed over five hundred thousand Tutsi’s in a mass genocide.",Rwanda [or Republic of Rwanda or Republika y’u Rwanda]
2020 TAILS,6,8,B,"[M] This country’s Bantu groups, including the Kikuyu, led the Mau Mau Uprising against British authorities in and around Nairobi. This country’s current president is Uhuru Kenyatta.",Kenya [or Republic of Kenya or Jamhuri ya Kenya]
2020 TAILS,6,8,C,"[E] This country is approximately three-fourths Bantu, with almost twenty three percent being Zulu. Before becoming this country’s first black president, Nelson Mandela was a Xhosa (KOH-sa) -speaking lawyer in Johannesburg.",South Africa [or Republic of South Africa or RSA]
2020 TAILS,6,9,L,"During his rookie season, this NBA player won the slam dunk contest, defeating Chris Carr and Michael Finley in the final. For ten points each:",
2020 TAILS,6,9,A,"[E] Name this Los Angeles Lakers guard known for scoring 81 points against the Toronto Raptors and 60 points in his final NBA game. This athlete died in a 2020 helicopter crash in Calabasas, California.",Kobe Bean Bryant [or Kobe]
2020 TAILS,6,9,B,[M] Bryant gave himself this nickname in the early 2000s after a sexual assault allegation. This nickname inspired numerous Kobe shoes with snake skin patterns.,Black Mamba [prompt on just Mamba]
2020 TAILS,6,9,C,"[H] Bryant won his last two championship rings with the help of this big man. This Spanish power forward was traded for his brother Marc, who went on to lead the Grizzlies to multiple playoff appearances.",Pau Gasol [prompt on Gasol]
2020 TAILS,6,10,L,"One theorem developed by this mathematician states that for any prime number p and any integer a, a to the p minus a is an integer multiple of p. For ten points each:",
2020 TAILS,6,10,A,"[H] Name this mathematician, whose little theorem was named to distinguish it from his Last Theorem, which he wrote in the margin of a book with no proof. That theorem was later proved by Andrew Wiles.",Pierre de Fermat
2020 TAILS,6,10,B,"[M] Fermat’s Last Theorem states that no three positive integers a, b, and c satisfy the equation a to the n plus b to the n equals c to the n, for any n greater than this number. This number is the degree of quadratic polynomials.",two
2020 TAILS,6,10,C,"[E] Pierre de Fermat was from this country, where he went to university in Orleans (or-lay-ON) and lived in Bordeaux (bore-DOH). This European country was also home to mathematicians such as Blaise Pascal and Rene Descartes.",France
2020 TAILS,6,11,L,This country traces its earliest monarchies back to Kenneth McAlpin. For ten points each:,
2020 TAILS,6,11,A,"[M] Name this country, now a constituent country of the United Kingdom. This country had monarchs that included William the Lion and Robert the Bruce.",Scotland
2020 TAILS,6,11,B,[E] The historical boundary between Scotland and England follows one of these structures commissioned by the Roman Emperor Hadrian. One of these structures inspired by that one is built out of ice in Game of Thrones.,wall
2020 TAILS,6,11,C,"[H] Scotland was conquered in the early 1300s by Edward I of England, the Hammer of the Scots. This man was appointed as the Guardian of Scotland to lead the rebellion against Edward I, though he resigned after losing at the Battle of Falkirk.",William Wallace
2020 TAILS,6,12,L,This process can be described by Graham’s Law or Fick’s Laws. For ten points each:,
2020 TAILS,6,12,A,"[M] Name this process driven by a gradient in concentration, in which a substance of high concentration moves to a region of lower concentration.",diffusion [accept effusion]
2020 TAILS,6,12,B,[E] Osmosis is the term for diffusion of a solvent through a semipermeable membrane. Reverse osmosis is often used to desalinate this substance found in the ocean.,water
2020 TAILS,6,12,C,[H] Einstein published a theory describing the mechanism of this process by diffusion. This random motion of particles suspended in water was first observed in pollen immersed in water.,Brownian motion
2020 TAILS,6,13,L,"The “vorpal blade” goes “snicker-snack” in “Jabberwocky,” a poem included in Through the Looking Glass by this author. For ten points each:",
2020 TAILS,6,13,A,[M] Name this English author who wrote of a bottle labeled “DRINK ME” and a cake labeled “EAT ME” in a novel that begins with the chapter “Down the Rabbit Hole.”,Lewis Carroll
2020 TAILS,6,13,B,"[E] This character created by Carroll meets the March Hare, a dormouse, and the Hatter at a “mad” tea party. This character chases a white rabbit with a pocket-watch down a hole, leading to her “Adventures in Wonderland.”",Alice
2020 TAILS,6,13,C,"[H] This character popularized by Alice’s Adventures in Wonderland is known for gradually disappearing, leaving only its iconic grin. This character engages Alice in confusing philosophical conversation while on a tree branch.",Cheshire Cat [prompt on partial answers]
2020 TAILS,6,14,L,"Suns, often rising suns, are common symbols on national flags. Name some countries with suns on their flags, for ten points each:",
2020 TAILS,6,14,A,"[E] This country’s flag depicts a red circular sun on a white background. Since this country is “the Land of the Rising Sun”, the sun on its flag is considered sacred.",Japan [or Nihon-koku or Nippon-koku]
2020 TAILS,6,14,B,"[H] This country’s flag has a sky blue background with a grain-colored rayed sun in the center above a steppe eagle, as well as a traditional ornamental design on one edge. This country’s flag was designed by Shaken Niyazbekov.",Kazakhstan [or Republic of Kazakhstan or Qazaqstan Respublikasy]
2020 TAILS,6,14,C,"[M] The flags of Uruguay and this neighboring country characteristically have faces. This country’s flag contains two stripes of sky blue, with a sun in the central white stripe, and was designed by General Manuel Belgrano.",Argentina [or Argentine Republic or República Argentina]
2020 TAILS,6,15,L,The Tale of Two Brothers centers on this god’s relationship with his brother Bata. For ten points each:,
2020 TAILS,6,15,A,[M] Name this jackal-headed god of mummification and death. This son of Nephthys (NEF-this) weighed the souls of the dead to determine whether they were worthy of entering the realm of the dead.,Anubis [accept Inpu; accept Anpu]
2020 TAILS,6,15,B,[E] Anubis is a key deity in the mythology of this country. Rulers from this country were buried in pyramids to ensure their safe passage to the afterlife.,Egypt
2020 TAILS,6,15,C,"[H] In the Hall of Two Truths, Anubis weighed the hearts of the dead against one of these objects belonging to Ma’at.",ostrich feather
2020 TAILS,6,16,L,This city was home to figures like Alcibiades (AAL-sib-ee-AH-deez) and Draco. For ten points each:,
2020 TAILS,6,16,A,[M] Name this powerful city-state of Ancient Greece. This city organized many other Greek cities into the Delian League after the defeat of the Persian Invasion.,Athens
2020 TAILS,6,16,B,"[E] Athens is said to be the first polity in the world to have practiced this form of government in which people vote for legislation. However, only wealthy men were actually allowed to participate.",democracy
2020 TAILS,6,16,C,"[H] The Four Hundred is an example of an Athenian government of this other kind. Especially during wars, Athens often turned to this form of government, whose name is Greek for “rule of the few.”",oligarchy
2020 TAILS,6,17,L,The extinction of these organisms may have been caused by the eruption of the Deccan Traps. For ten points each:,
2020 TAILS,6,17,A,[E] Name these organisms wiped out by a mass extinction event that ended the Cretaceous period. Examples of these organisms include velociraptors and triceratops.,"dinosaurs [accept dinosauria; prompt on animals or animalia, prompt on chordates or chordata or vertebrates]"
2020 TAILS,6,17,B,"[H] The Alvarez hypothesis posits that the mass extinction of dinosaurs was caused by an impact event, based on the presence of the “shocked” form of this mineral. This mineral’s formula is silicon dioxide.",quartz
2020 TAILS,6,17,C,[M] The Alvarez hypothesis was theorized based on the Chicxulub (CHICK-suh-loob) crater located in this country. Many examples of fossil evidence for an instantaneous extinction event can be found in this country’s Yucatan peninsula.,Mexico
